ticker,date,strategy,signal,horizon,entry_price,future_price,markout_pct,bucket,in_sample
BA,2025-05-23,RL-only,BUY,21,202.36,198.9,-1.7098,,False
BA,2025-05-27,Hybrid,SELL,1,201.03,201.5,-0.2338,rl_override,False
BA,2025-05-27,Hybrid,SELL,2,201.03,208.18,-3.5567,rl_override,False
BA,2025-05-27,Hybrid,SELL,3,201.03,207.32,-3.1289,rl_override,False
BA,2025-05-27,Hybrid,SELL,5,201.03,213.43,-6.1682,rl_override,False
BA,2025-05-27,Hybrid,SELL,10,201.03,215.73,-7.3123,rl_override,False
BA,2025-05-27,Hybrid,SELL,21,201.03,202.58,-0.771,rl_override,False
BA,2025-05-27,RL-only,SELL,1,201.03,201.5,-0.2338,,False
BA,2025-05-27,RL-only,SELL,2,201.03,208.18,-3.5567,,False
BA,2025-05-27,RL-only,SELL,3,201.03,207.32,-3.1289,,False
BA,2025-05-27,RL-only,SELL,5,201.03,213.43,-6.1682,,False
BA,2025-05-27,RL-only,SELL,10,201.03,215.73,-7.3123,,False
BA,2025-05-27,RL-only,SELL,21,201.03,202.58,-0.771,,False
BA,2025-05-28,Hybrid,SELL,1,201.5,208.18,-3.3151,rl_override,False
BA,2025-05-28,Hybrid,SELL,2,201.5,207.32,-2.8883,rl_override,False
BA,2025-05-28,Hybrid,SELL,3,201.5,211.47,-4.9479,rl_override,False
BA,2025-05-28,Hybrid,SELL,5,201.5,211.98,-5.201,rl_override,False
BA,2025-05-28,Hybrid,SELL,10,201.5,214.0,-6.2035,rl_override,False
BA,2025-05-28,Hybrid,SELL,21,201.5,214.55,-6.4764,rl_override,False
BA,2025-05-28,RL-only,SELL,1,201.5,208.18,-3.3151,,False
BA,2025-05-28,RL-only,SELL,2,201.5,207.32,-2.8883,,False
BA,2025-05-28,RL-only,SELL,3,201.5,211.47,-4.9479,,False
BA,2025-05-28,RL-only,SELL,5,201.5,211.98,-5.201,,False
BA,2025-05-28,RL-only,SELL,10,201.5,214.0,-6.2035,,False
BA,2025-05-28,RL-only,SELL,21,201.5,214.55,-6.4764,,False
BA,2025-05-29,Hybrid,SELL,1,208.18,207.32,0.4131,rl_override,False
BA,2025-05-29,Hybrid,SELL,2,208.18,211.47,-1.5804,rl_override,False
BA,2025-05-29,Hybrid,SELL,3,208.18,213.43,-2.5219,rl_override,False
BA,2025-05-29,Hybrid,SELL,5,208.18,209.02,-0.4035,rl_override,False
BA,2025-05-29,Hybrid,SELL,10,208.18,203.75,2.128,rl_override,False
BA,2025-05-29,Hybrid,SELL,21,208.18,209.53,-0.6485,rl_override,False
BA,2025-05-29,RL-only,SELL,1,208.18,207.32,0.4131,,False
BA,2025-05-29,RL-only,SELL,2,208.18,211.47,-1.5804,,False
BA,2025-05-29,RL-only,SELL,3,208.18,213.43,-2.5219,,False
BA,2025-05-29,RL-only,SELL,5,208.18,209.02,-0.4035,,False
BA,2025-05-29,RL-only,SELL,10,208.18,203.75,2.128,,False
BA,2025-05-29,RL-only,SELL,21,208.18,209.53,-0.6485,,False
BA,2025-05-30,Hybrid,SELL,1,207.32,211.47,-2.0017,rl_override,False
BA,2025-05-30,Hybrid,SELL,2,207.32,213.43,-2.9471,rl_override,False
BA,2025-05-30,Hybrid,SELL,3,207.32,211.98,-2.2477,rl_override,False
BA,2025-05-30,Hybrid,SELL,5,207.32,210.8,-1.6786,rl_override,False
BA,2025-05-30,Hybrid,SELL,10,207.32,200.32,3.3764,rl_override,False
BA,2025-05-30,Hybrid,SELL,21,207.32,209.79,-1.1914,rl_override,False
BA,2025-05-30,RL-only,SELL,1,207.32,211.47,-2.0017,,False
BA,2025-05-30,RL-only,SELL,2,207.32,213.43,-2.9471,,False
BA,2025-05-30,RL-only,SELL,3,207.32,211.98,-2.2477,,False
BA,2025-05-30,RL-only,SELL,5,207.32,210.8,-1.6786,,False
BA,2025-05-30,RL-only,SELL,10,207.32,200.32,3.3764,,False
BA,2025-05-30,RL-only,SELL,21,207.32,209.79,-1.1914,,False
BA,2025-06-02,Hybrid,SELL,1,211.47,213.43,-0.9268,rl_override,False
BA,2025-06-02,Hybrid,SELL,2,211.47,211.98,-0.2412,rl_override,False
BA,2025-06-02,Hybrid,SELL,3,211.47,209.02,1.1586,rl_override,False
BA,2025-06-02,Hybrid,SELL,5,211.47,217.51,-2.8562,rl_override,False
BA,2025-06-02,Hybrid,SELL,10,211.47,201.7,4.62,rl_override,False
BA,2025-06-02,Hybrid,SELL,21,211.47,212.03,-0.2648,rl_override,False
BA,2025-06-02,RL-only,SELL,1,211.47,213.43,-0.9268,,False
BA,2025-06-02,RL-only,SELL,2,211.47,211.98,-0.2412,,False
BA,2025-06-02,RL-only,SELL,3,211.47,209.02,1.1586,,False
BA,2025-06-02,RL-only,SELL,5,211.47,217.51,-2.8562,,False
BA,2025-06-02,RL-only,SELL,10,211.47,201.7,4.62,,False
BA,2025-06-02,RL-only,SELL,21,211.47,212.03,-0.2648,,False
BA,2025-06-03,Hybrid,BUY,1,213.43,211.98,-0.6794,rl_override,False
BA,2025-06-03,Hybrid,BUY,2,213.43,209.02,-2.0662,rl_override,False
BA,2025-06-03,Hybrid,BUY,3,213.43,210.8,-1.2322,rl_override,False
BA,2025-06-03,Hybrid,BUY,5,213.43,215.73,1.0776,rl_override,False
BA,2025-06-03,Hybrid,BUY,10,213.43,200.26,-6.1706,rl_override,False
BA,2025-06-03,Hybrid,BUY,21,213.43,215.92,1.1667,rl_override,False
BA,2025-06-03,RL-only,BUY,1,213.43,211.98,-0.6794,,False
BA,2025-06-03,RL-only,BUY,2,213.43,209.02,-2.0662,,False
BA,2025-06-03,RL-only,BUY,3,213.43,210.8,-1.2322,,False
BA,2025-06-03,RL-only,BUY,5,213.43,215.73,1.0776,,False
BA,2025-06-03,RL-only,BUY,10,213.43,200.26,-6.1706,,False
BA,2025-06-03,RL-only,BUY,21,213.43,215.92,1.1667,,False
BA,2025-06-04,Hybrid,BUY,1,211.98,209.02,-1.3964,rl_override,False
BA,2025-06-04,Hybrid,BUY,2,211.98,210.8,-0.5567,rl_override,False
BA,2025-06-04,Hybrid,BUY,3,211.98,217.51,2.6087,rl_override,False
BA,2025-06-04,Hybrid,BUY,5,211.98,214.0,0.9529,rl_override,False
BA,2025-06-04,Hybrid,BUY,10,211.98,197.68,-6.7459,rl_override,False
BA,2025-06-04,Hybrid,BUY,21,211.98,218.63,3.1371,rl_override,False
BA,2025-06-04,RL-only,BUY,1,211.98,209.02,-1.3964,,False
BA,2025-06-04,RL-only,BUY,2,211.98,210.8,-0.5567,,False
BA,2025-06-04,RL-only,BUY,3,211.98,217.51,2.6087,,False
BA,2025-06-04,RL-only,BUY,5,211.98,214.0,0.9529,,False
BA,2025-06-04,RL-only,BUY,10,211.98,197.68,-6.7459,,False
BA,2025-06-04,RL-only,BUY,21,211.98,218.63,3.1371,,False
BA,2025-06-05,Hybrid,BUY,1,209.02,210.8,0.8516,rl_override,False
BA,2025-06-05,Hybrid,BUY,2,209.02,217.51,4.0618,rl_override,False
BA,2025-06-05,Hybrid,BUY,3,209.02,215.73,3.2102,rl_override,False
BA,2025-06-05,Hybrid,BUY,5,209.02,203.75,-2.5213,rl_override,False
BA,2025-06-05,Hybrid,BUY,10,209.02,198.75,-4.9134,rl_override,False
BA,2025-06-05,Hybrid,BUY,21,209.02,218.52,4.545,rl_override,False
BA,2025-06-05,RL-only,BUY,1,209.02,210.8,0.8516,,False
BA,2025-06-05,RL-only,BUY,2,209.02,217.51,4.0618,,False
BA,2025-06-05,RL-only,BUY,3,209.02,215.73,3.2102,,False
BA,2025-06-05,RL-only,BUY,5,209.02,203.75,-2.5213,,False
BA,2025-06-05,RL-only,BUY,10,209.02,198.75,-4.9134,,False
BA,2025-06-05,RL-only,BUY,21,209.02,218.52,4.545,,False
BA,2025-06-06,Hybrid,BUY,1,210.8,217.51,3.1831,rl_override,False
BA,2025-06-06,Hybrid,BUY,2,210.8,215.73,2.3387,rl_override,False
BA,2025-06-06,Hybrid,BUY,3,210.8,214.0,1.518,rl_override,False
BA,2025-06-06,Hybrid,BUY,5,210.8,200.32,-4.9715,rl_override,False
BA,2025-06-06,Hybrid,BUY,10,210.8,201.31,-4.5019,rl_override,False
BA,2025-06-06,Hybrid,BUY,21,210.8,226.6,7.4953,rl_override,False
BA,2025-06-06,RL-only,BUY,1,210.8,217.51,3.1831,,False
BA,2025-06-06,RL-only,BUY,2,210.8,215.73,2.3387,,False
BA,2025-06-06,RL-only,BUY,3,210.8,214.0,1.518,,False
BA,2025-06-06,RL-only,BUY,5,210.8,200.32,-4.9715,,False
BA,2025-06-06,RL-only,BUY,10,210.8,201.31,-4.5019,,False
BA,2025-06-06,RL-only,BUY,21,210.8,226.6,7.4953,,False
BA,2025-06-09,Hybrid,BUY,1,217.51,215.73,-0.8184,rl_override,False
BA,2025-06-09,Hybrid,BUY,2,217.51,214.0,-1.6137,rl_override,False
BA,2025-06-09,Hybrid,BUY,3,217.51,203.75,-6.3261,rl_override,False
BA,2025-06-09,Hybrid,BUY,5,217.51,201.7,-7.2686,rl_override,False
BA,2025-06-09,Hybrid,BUY,10,217.51,200.94,-7.618,rl_override,False
BA,2025-06-09,Hybrid,BUY,21,217.51,226.09,3.9446,rl_override,False
BA,2025-06-09,RL-only,BUY,1,217.51,215.73,-0.8184,,False
BA,2025-06-09,RL-only,BUY,2,217.51,214.0,-1.6137,,False
BA,2025-06-09,RL-only,BUY,3,217.51,203.75,-6.3261,,False
BA,2025-06-09,RL-only,BUY,5,217.51,201.7,-7.2686,,False
BA,2025-06-09,RL-only,BUY,10,217.51,200.94,-7.618,,False
BA,2025-06-09,RL-only,BUY,21,217.51,226.09,3.9446,,False
BA,2025-06-10,Hybrid,BUY,1,215.73,214.0,-0.8019,rl_override,False
BA,2025-06-10,Hybrid,BUY,2,215.73,203.75,-5.5532,rl_override,False
BA,2025-06-10,Hybrid,BUY,3,215.73,200.32,-7.1432,rl_override,False
BA,2025-06-10,Hybrid,BUY,5,215.73,200.26,-7.171,rl_override,False
BA,2025-06-10,Hybrid,BUY,10,215.73,198.9,-7.8014,rl_override,False
BA,2025-06-10,Hybrid,BUY,21,215.73,226.84,5.15,rl_override,False
BA,2025-06-10,RL-only,BUY,1,215.73,214.0,-0.8019,,False
BA,2025-06-10,RL-only,BUY,2,215.73,203.75,-5.5532,,False
BA,2025-06-10,RL-only,BUY,3,215.73,200.32,-7.1432,,False
BA,2025-06-10,RL-only,BUY,5,215.73,200.26,-7.171,,False
BA,2025-06-10,RL-only,BUY,10,215.73,198.9,-7.8014,,False
BA,2025-06-10,RL-only,BUY,21,215.73,226.84,5.15,,False
BA,2025-06-11,Hybrid,BUY,1,214.0,203.75,-4.7897,rl_override,False
BA,2025-06-11,Hybrid,BUY,2,214.0,200.32,-6.3925,rl_override,False
BA,2025-06-11,Hybrid,BUY,3,214.0,201.7,-5.7477,rl_override,False
BA,2025-06-11,Hybrid,BUY,5,214.0,197.68,-7.6262,rl_override,False
BA,2025-06-11,Hybrid,BUY,10,214.0,202.58,-5.3364,rl_override,False
BA,2025-06-11,Hybrid,BUY,21,214.0,230.51,7.715,rl_override,False
BA,2025-06-11,RL-only,BUY,1,214.0,203.75,-4.7897,,False
BA,2025-06-11,RL-only,BUY,2,214.0,200.32,-6.3925,,False
BA,2025-06-11,RL-only,BUY,3,214.0,201.7,-5.7477,,False
BA,2025-06-11,RL-only,BUY,5,214.0,197.68,-7.6262,,False
BA,2025-06-11,RL-only,BUY,10,214.0,202.58,-5.3364,,False
BA,2025-06-11,RL-only,BUY,21,214.0,230.51,7.715,,False
BA,2025-06-12,Hybrid,BUY,1,203.75,200.32,-1.6834,rl_override,False
BA,2025-06-12,Hybrid,BUY,2,203.75,201.7,-1.0061,rl_override,False
BA,2025-06-12,Hybrid,BUY,3,203.75,200.26,-1.7129,rl_override,False
BA,2025-06-12,Hybrid,BUY,5,203.75,198.75,-2.454,rl_override,False
BA,2025-06-12,Hybrid,BUY,10,203.75,214.55,5.3006,rl_override,False
BA,2025-06-12,Hybrid,BUY,21,203.75,230.0,12.8834,rl_override,False
BA,2025-06-12,RL-only,BUY,1,203.75,200.32,-1.6834,,False
BA,2025-06-12,RL-only,BUY,2,203.75,201.7,-1.0061,,False
BA,2025-06-12,RL-only,BUY,3,203.75,200.26,-1.7129,,False
BA,2025-06-12,RL-only,BUY,5,203.75,198.75,-2.454,,False
BA,2025-06-12,RL-only,BUY,10,203.75,214.55,5.3006,,False
BA,2025-06-12,RL-only,BUY,21,203.75,230.0,12.8834,,False
BA,2025-06-13,Hybrid,BUY,1,200.32,201.7,0.6889,rl_override,False
BA,2025-06-13,Hybrid,BUY,2,200.32,200.26,-0.03,rl_override,False
BA,2025-06-13,Hybrid,BUY,3,200.32,197.68,-1.3179,rl_override,False
BA,2025-06-13,Hybrid,BUY,5,200.32,201.31,0.4942,rl_override,False
BA,2025-06-13,Hybrid,BUY,10,200.32,209.53,4.5976,rl_override,False
BA,2025-06-13,Hybrid,BUY,21,200.32,229.9,14.7664,rl_override,False
BA,2025-06-13,RL-only,BUY,1,200.32,201.7,0.6889,,False
BA,2025-06-13,RL-only,BUY,2,200.32,200.26,-0.03,,False
BA,2025-06-13,RL-only,BUY,3,200.32,197.68,-1.3179,,False
BA,2025-06-13,RL-only,BUY,5,200.32,201.31,0.4942,,False
BA,2025-06-13,RL-only,BUY,10,200.32,209.53,4.5976,,False
BA,2025-06-13,RL-only,BUY,21,200.32,229.9,14.7664,,False
BA,2025-06-16,Hybrid,BUY,1,201.7,200.26,-0.7139,rl_override,False
BA,2025-06-16,Hybrid,BUY,2,201.7,197.68,-1.9931,rl_override,False
BA,2025-06-16,Hybrid,BUY,3,201.7,198.75,-1.4626,rl_override,False
BA,2025-06-16,Hybrid,BUY,5,201.7,200.94,-0.3768,rl_override,False
BA,2025-06-16,Hybrid,BUY,10,201.7,209.79,4.0109,rl_override,False
BA,2025-06-16,Hybrid,BUY,21,201.7,231.0,14.5265,rl_override,False
BA,2025-06-16,RL-only,BUY,1,201.7,200.26,-0.7139,,False
BA,2025-06-16,RL-only,BUY,2,201.7,197.68,-1.9931,,False
BA,2025-06-16,RL-only,BUY,3,201.7,198.75,-1.4626,,False
BA,2025-06-16,RL-only,BUY,5,201.7,200.94,-0.3768,,False
BA,2025-06-16,RL-only,BUY,10,201.7,209.79,4.0109,,False
BA,2025-06-16,RL-only,BUY,21,201.7,231.0,14.5265,,False
BA,2025-06-17,Hybrid,BUY,1,200.26,197.68,-1.2883,rl_override,False
BA,2025-06-17,Hybrid,BUY,2,200.26,198.75,-0.754,rl_override,False
BA,2025-06-17,Hybrid,BUY,3,200.26,201.31,0.5243,rl_override,False
BA,2025-06-17,Hybrid,BUY,5,200.26,198.9,-0.6791,rl_override,False
BA,2025-06-17,Hybrid,BUY,10,200.26,212.03,5.8774,rl_override,False
BA,2025-06-17,Hybrid,BUY,21,200.26,229.34,14.5211,rl_override,False
BA,2025-06-17,RL-only,BUY,1,200.26,197.68,-1.2883,,False
BA,2025-06-17,RL-only,BUY,2,200.26,198.75,-0.754,,False
BA,2025-06-17,RL-only,BUY,3,200.26,201.31,0.5243,,False
BA,2025-06-17,RL-only,BUY,5,200.26,198.9,-0.6791,,False
BA,2025-06-17,RL-only,BUY,10,200.26,212.03,5.8774,,False
BA,2025-06-17,RL-only,BUY,21,200.26,229.34,14.5211,,False
BA,2025-06-18,Hybrid,BUY,1,197.68,198.75,0.5413,rl_override,False
BA,2025-06-18,Hybrid,BUY,2,197.68,201.31,1.8363,rl_override,False
BA,2025-06-18,Hybrid,BUY,3,197.68,200.94,1.6491,rl_override,False
BA,2025-06-18,Hybrid,BUY,5,197.68,202.58,2.4788,rl_override,False
BA,2025-06-18,Hybrid,BUY,10,197.68,215.92,9.227,rl_override,False
BA,2025-06-18,Hybrid,BUY,21,197.68,229.32,16.0057,rl_override,False
BA,2025-06-18,RL-only,BUY,1,197.68,198.75,0.5413,,False
BA,2025-06-18,RL-only,BUY,2,197.68,201.31,1.8363,,False
BA,2025-06-18,RL-only,BUY,3,197.68,200.94,1.6491,,False
BA,2025-06-18,RL-only,BUY,5,197.68,202.58,2.4788,,False
BA,2025-06-18,RL-only,BUY,10,197.68,215.92,9.227,,False
BA,2025-06-18,RL-only,BUY,21,197.68,229.32,16.0057,,False
BA,2025-06-20,Hybrid,BUY,1,198.75,201.31,1.288,rl_override,False
BA,2025-06-20,Hybrid,BUY,2,198.75,200.94,1.1019,rl_override,False
BA,2025-06-20,Hybrid,BUY,3,198.75,198.9,0.0755,rl_override,False
BA,2025-06-20,Hybrid,BUY,5,198.75,214.55,7.9497,rl_override,False
BA,2025-06-20,Hybrid,BUY,10,198.75,218.63,10.0025,rl_override,False
BA,2025-06-20,Hybrid,BUY,21,198.75,228.48,14.9585,rl_override,False
BA,2025-06-20,RL-only,BUY,1,198.75,201.31,1.288,,False
BA,2025-06-20,RL-only,BUY,2,198.75,200.94,1.1019,,False
BA,2025-06-20,RL-only,BUY,3,198.75,198.9,0.0755,,False
BA,2025-06-20,RL-only,BUY,5,198.75,214.55,7.9497,,False
BA,2025-06-20,RL-only,BUY,10,198.75,218.63,10.0025,,False
BA,2025-06-20,RL-only,BUY,21,198.75,228.48,14.9585,,False
BA,2025-06-23,Hybrid,BUY,1,201.31,200.94,-0.1838,rl_override,False
BA,2025-06-23,Hybrid,BUY,2,201.31,198.9,-1.1972,rl_override,False
BA,2025-06-23,Hybrid,BUY,3,201.31,202.58,0.6309,rl_override,False
BA,2025-06-23,Hybrid,BUY,5,201.31,209.53,4.0833,rl_override,False
BA,2025-06-23,Hybrid,BUY,10,201.31,218.52,8.549,rl_override,False
BA,2025-06-23,Hybrid,BUY,21,201.31,233.88,16.179,rl_override,False
BA,2025-06-23,RL-only,BUY,1,201.31,200.94,-0.1838,,False
BA,2025-06-23,RL-only,BUY,2,201.31,198.9,-1.1972,,False
BA,2025-06-23,RL-only,BUY,3,201.31,202.58,0.6309,,False
BA,2025-06-23,RL-only,BUY,5,201.31,209.53,4.0833,,False
BA,2025-06-23,RL-only,BUY,10,201.31,218.52,8.549,,False
BA,2025-06-23,RL-only,BUY,21,201.31,233.88,16.179,,False
BA,2025-06-24,Hybrid,BUY,1,200.94,198.9,-1.0152,rl_override,False
BA,2025-06-24,Hybrid,BUY,2,200.94,202.58,0.8162,rl_override,False
BA,2025-06-24,Hybrid,BUY,3,200.94,214.55,6.7732,rl_override,False
BA,2025-06-24,Hybrid,BUY,5,200.94,209.79,4.4043,rl_override,False
BA,2025-06-24,Hybrid,BUY,10,200.94,226.6,12.77,rl_override,False
BA,2025-06-24,Hybrid,BUY,21,200.94,231.27,15.0941,rl_override,False
BA,2025-06-24,RL-only,BUY,1,200.94,198.9,-1.0152,,False
BA,2025-06-24,RL-only,BUY,2,200.94,202.58,0.8162,,False
BA,2025-06-24,RL-only,BUY,3,200.94,214.55,6.7732,,False
BA,2025-06-24,RL-only,BUY,5,200.94,209.79,4.4043,,False
BA,2025-06-24,RL-only,BUY,10,200.94,226.6,12.77,,False
BA,2025-06-24,RL-only,BUY,21,200.94,231.27,15.0941,,False
BA,2025-06-25,Hybrid,BUY,1,198.9,202.58,1.8502,rl_override,False
BA,2025-06-25,Hybrid,BUY,2,198.9,214.55,7.8683,rl_override,False
BA,2025-06-25,Hybrid,BUY,3,198.9,209.53,5.3444,rl_override,False
BA,2025-06-25,Hybrid,BUY,5,198.9,212.03,6.6013,rl_override,False
BA,2025-06-25,Hybrid,BUY,10,198.9,226.09,13.6702,rl_override,False
BA,2025-06-25,Hybrid,BUY,21,198.9,233.06,17.1745,rl_override,False
BA,2025-06-25,RL-only,BUY,1,198.9,202.58,1.8502,,False
BA,2025-06-25,RL-only,BUY,2,198.9,214.55,7.8683,,False
BA,2025-06-25,RL-only,BUY,3,198.9,209.53,5.3444,,False
BA,2025-06-25,RL-only,BUY,5,198.9,212.03,6.6013,,False
BA,2025-06-25,RL-only,BUY,10,198.9,226.09,13.6702,,False
BA,2025-06-25,RL-only,BUY,21,198.9,233.06,17.1745,,False
BA,2025-06-26,Hybrid,BUY,1,202.58,214.55,5.9088,rl_override,False
BA,2025-06-26,Hybrid,BUY,2,202.58,209.53,3.4307,rl_override,False
BA,2025-06-26,Hybrid,BUY,3,202.58,209.79,3.5591,rl_override,False
BA,2025-06-26,Hybrid,BUY,5,202.58,215.92,6.5851,rl_override,False
BA,2025-06-26,Hybrid,BUY,10,202.58,226.84,11.9755,rl_override,False
BA,2025-06-26,Hybrid,BUY,21,202.58,236.41,16.6996,rl_override,False
BA,2025-06-26,RL-only,BUY,1,202.58,214.55,5.9088,,False
BA,2025-06-26,RL-only,BUY,2,202.58,209.53,3.4307,,False
BA,2025-06-26,RL-only,BUY,3,202.58,209.79,3.5591,,False
BA,2025-06-26,RL-only,BUY,5,202.58,215.92,6.5851,,False
BA,2025-06-26,RL-only,BUY,10,202.58,226.84,11.9755,,False
BA,2025-06-26,RL-only,BUY,21,202.58,236.41,16.6996,,False
BA,2025-06-27,Hybrid,BUY,1,214.55,209.53,-2.3398,rl_override,False
BA,2025-06-27,Hybrid,BUY,2,214.55,209.79,-2.2186,rl_override,False
BA,2025-06-27,Hybrid,BUY,3,214.55,212.03,-1.1746,rl_override,False
BA,2025-06-27,Hybrid,BUY,5,214.55,218.63,1.9017,rl_override,False
BA,2025-06-27,Hybrid,BUY,10,214.55,230.51,7.4388,rl_override,False
BA,2025-06-27,Hybrid,BUY,21,214.55,226.08,5.374,rl_override,False
BA,2025-06-27,RL-only,BUY,1,214.55,209.53,-2.3398,,False
BA,2025-06-27,RL-only,BUY,2,214.55,209.79,-2.2186,,False
BA,2025-06-27,RL-only,BUY,3,214.55,212.03,-1.1746,,False
BA,2025-06-27,RL-only,BUY,5,214.55,218.63,1.9017,,False
BA,2025-06-27,RL-only,BUY,10,214.55,230.51,7.4388,,False
BA,2025-06-27,RL-only,BUY,21,214.55,226.08,5.374,,False
BA,2025-06-30,Hybrid,BUY,1,209.53,209.79,0.1241,rl_override,False
BA,2025-06-30,Hybrid,BUY,2,209.53,212.03,1.1931,rl_override,False
BA,2025-06-30,Hybrid,BUY,3,209.53,215.92,3.0497,rl_override,False
BA,2025-06-30,Hybrid,BUY,5,209.53,218.52,4.2906,rl_override,False
BA,2025-06-30,Hybrid,BUY,10,209.53,230.0,9.7695,rl_override,False
BA,2025-06-30,Hybrid,BUY,21,209.53,225.84,7.7841,rl_override,False
BA,2025-06-30,RL-only,BUY,1,209.53,209.79,0.1241,,False
BA,2025-06-30,RL-only,BUY,2,209.53,212.03,1.1931,,False
BA,2025-06-30,RL-only,BUY,3,209.53,215.92,3.0497,,False
BA,2025-06-30,RL-only,BUY,5,209.53,218.52,4.2906,,False
BA,2025-06-30,RL-only,BUY,10,209.53,230.0,9.7695,,False
BA,2025-06-30,RL-only,BUY,21,209.53,225.84,7.7841,,False
BA,2025-07-01,Hybrid,BUY,1,209.79,212.03,1.0677,rl_override,False
BA,2025-07-01,Hybrid,BUY,2,209.79,215.92,2.922,rl_override,False
BA,2025-07-01,Hybrid,BUY,3,209.79,218.63,4.2137,rl_override,False
BA,2025-07-01,Hybrid,BUY,5,209.79,226.6,8.0128,rl_override,False
BA,2025-07-01,Hybrid,BUY,10,209.79,229.9,9.5858,rl_override,False
BA,2025-07-01,Hybrid,BUY,21,209.79,221.84,5.7438,rl_override,False
BA,2025-07-01,RL-only,BUY,1,209.79,212.03,1.0677,,False
BA,2025-07-01,RL-only,BUY,2,209.79,215.92,2.922,,False
BA,2025-07-01,RL-only,BUY,3,209.79,218.63,4.2137,,False
BA,2025-07-01,RL-only,BUY,5,209.79,226.6,8.0128,,False
BA,2025-07-01,RL-only,BUY,10,209.79,229.9,9.5858,,False
BA,2025-07-01,RL-only,BUY,21,209.79,221.84,5.7438,,False
BA,2025-07-02,Hybrid,BUY,1,212.03,215.92,1.8346,rl_override,False
BA,2025-07-02,Hybrid,BUY,2,212.03,218.63,3.1128,rl_override,False
BA,2025-07-02,Hybrid,BUY,3,212.03,218.52,3.0609,rl_override,False
BA,2025-07-02,Hybrid,BUY,5,212.03,226.09,6.6311,rl_override,False
BA,2025-07-02,Hybrid,BUY,10,212.03,231.0,8.9468,rl_override,False
BA,2025-07-02,Hybrid,BUY,21,212.03,221.9,4.655,rl_override,False
BA,2025-07-02,RL-only,BUY,1,212.03,215.92,1.8346,,False
BA,2025-07-02,RL-only,BUY,2,212.03,218.63,3.1128,,False
BA,2025-07-02,RL-only,BUY,3,212.03,218.52,3.0609,,False
BA,2025-07-02,RL-only,BUY,5,212.03,226.09,6.6311,,False
BA,2025-07-02,RL-only,BUY,10,212.03,231.0,8.9468,,False
BA,2025-07-02,RL-only,BUY,21,212.03,221.9,4.655,,False
BA,2025-07-03,Hybrid,BUY,1,215.92,218.63,1.2551,rl_override,False
BA,2025-07-03,Hybrid,BUY,2,215.92,218.52,1.2042,rl_override,False
BA,2025-07-03,Hybrid,BUY,3,215.92,226.6,4.9463,rl_override,False
BA,2025-07-03,Hybrid,BUY,5,215.92,226.84,5.0574,rl_override,False
BA,2025-07-03,Hybrid,BUY,10,215.92,229.34,6.2153,rl_override,False
BA,2025-07-03,Hybrid,BUY,21,215.92,222.34,2.9733,rl_override,False
BA,2025-07-03,RL-only,BUY,1,215.92,218.63,1.2551,,False
BA,2025-07-03,RL-only,BUY,2,215.92,218.52,1.2042,,False
BA,2025-07-03,RL-only,BUY,3,215.92,226.6,4.9463,,False
BA,2025-07-03,RL-only,BUY,5,215.92,226.84,5.0574,,False
BA,2025-07-03,RL-only,BUY,10,215.92,229.34,6.2153,,False
BA,2025-07-03,RL-only,BUY,21,215.92,222.34,2.9733,,False
BA,2025-07-07,Hybrid,BUY,1,218.63,218.52,-0.0503,rl_override,False
BA,2025-07-07,Hybrid,BUY,2,218.63,226.6,3.6454,rl_override,False
BA,2025-07-07,Hybrid,BUY,3,218.63,226.09,3.4122,rl_override,False
BA,2025-07-07,Hybrid,BUY,5,218.63,230.51,5.4338,rl_override,False
BA,2025-07-07,Hybrid,BUY,10,218.63,229.32,4.8895,rl_override,False
BA,2025-07-07,Hybrid,BUY,21,218.63,224.86,2.8496,rl_override,False
BA,2025-07-07,RL-only,BUY,1,218.63,218.52,-0.0503,,False
BA,2025-07-07,RL-only,BUY,2,218.63,226.6,3.6454,,False
BA,2025-07-07,RL-only,BUY,3,218.63,226.09,3.4122,,False
BA,2025-07-07,RL-only,BUY,5,218.63,230.51,5.4338,,False
BA,2025-07-07,RL-only,BUY,10,218.63,229.32,4.8895,,False
BA,2025-07-07,RL-only,BUY,21,218.63,224.86,2.8496,,False
BA,2025-07-08,Hybrid,BUY,1,218.52,226.6,3.6976,rl_override,False
BA,2025-07-08,Hybrid,BUY,2,218.52,226.09,3.4642,rl_override,False
BA,2025-07-08,Hybrid,BUY,3,218.52,226.84,3.8074,rl_override,False
BA,2025-07-08,Hybrid,BUY,5,218.52,230.0,5.2535,rl_override,False
BA,2025-07-08,Hybrid,BUY,10,218.52,228.48,4.5579,rl_override,False
BA,2025-07-08,Hybrid,BUY,21,218.52,225.04,2.9837,rl_override,False
BA,2025-07-08,RL-only,BUY,1,218.52,226.6,3.6976,,False
BA,2025-07-08,RL-only,BUY,2,218.52,226.09,3.4642,,False
BA,2025-07-08,RL-only,BUY,3,218.52,226.84,3.8074,,False
BA,2025-07-08,RL-only,BUY,5,218.52,230.0,5.2535,,False
BA,2025-07-08,RL-only,BUY,10,218.52,228.48,4.5579,,False
BA,2025-07-08,RL-only,BUY,21,218.52,225.04,2.9837,,False
BA,2025-07-09,Hybrid,BUY,1,226.6,226.09,-0.2251,rl_override,False
