ticker,date,strategy,signal,horizon,entry_price,future_price,markout_pct,timesteps
WMT,2023-06-29,Hybrid,BUY,2,49.87,51.14,2.5409,100000
WMT,2023-06-29,Hybrid,BUY,3,49.87,51.11,2.4825,100000
WMT,2023-06-29,Hybrid,BUY,5,49.87,49.61,-0.512,100000
WMT,2023-06-29,Hybrid,BUY,10,49.87,49.99,0.2463,100000
WMT,2023-06-29,Hybrid,BUY,21,49.87,51.67,3.6168,100000
WMT,2023-06-29,RL,BUY,1,49.87,50.81,1.8797,100000
WMT,2023-06-29,RL,BUY,2,49.87,51.14,2.5409,100000
WMT,2023-06-29,RL,BUY,3,49.87,51.11,2.4825,100000
WMT,2023-06-29,RL,BUY,5,49.87,49.61,-0.512,100000
WMT,2023-06-29,RL,BUY,10,49.87,49.99,0.2463,100000
WMT,2023-06-29,RL,BUY,21,49.87,51.67,3.6168,100000
WMT,2023-06-30,Hybrid,BUY,1,50.81,51.14,0.6489,100000
WMT,2023-06-30,Hybrid,BUY,2,50.81,51.11,0.5917,100000
WMT,2023-06-30,Hybrid,BUY,3,50.81,50.78,-0.0445,100000
WMT,2023-06-30,Hybrid,BUY,5,50.81,50.06,-1.4633,100000
WMT,2023-06-30,Hybrid,BUY,10,50.81,50.05,-1.4824,100000
WMT,2023-06-30,Hybrid,BUY,21,50.81,51.43,1.2279,100000
WMT,2023-06-30,RL,BUY,1,50.81,51.14,0.6489,100000
WMT,2023-06-30,RL,BUY,2,50.81,51.11,0.5917,100000
WMT,2023-06-30,RL,BUY,3,50.81,50.78,-0.0445,100000
WMT,2023-06-30,RL,BUY,5,50.81,50.06,-1.4633,100000
WMT,2023-06-30,RL,BUY,10,50.81,50.05,-1.4824,100000
WMT,2023-06-30,RL,BUY,21,50.81,51.43,1.2279,100000
WMT,2023-07-03,Hybrid,BUY,1,51.14,51.11,-0.0569,100000
WMT,2023-07-03,Hybrid,BUY,2,51.14,50.78,-0.689,100000
WMT,2023-07-03,Hybrid,BUY,3,51.14,49.61,-2.9772,100000
WMT,2023-07-03,Hybrid,BUY,5,51.14,49.99,-2.244,100000
WMT,2023-07-03,Hybrid,BUY,10,51.14,49.96,-2.2946,100000
WMT,2023-07-03,Hybrid,BUY,21,51.14,51.47,0.6447,100000
WMT,2023-07-03,RL,BUY,1,51.14,51.11,-0.0569,100000
WMT,2023-07-03,RL,BUY,2,51.14,50.78,-0.689,100000
WMT,2023-07-03,RL,BUY,3,51.14,49.61,-2.9772,100000
WMT,2023-07-03,RL,BUY,5,51.14,49.99,-2.244,100000
WMT,2023-07-03,RL,BUY,10,51.14,49.96,-2.2946,100000
WMT,2023-07-03,RL,BUY,21,51.14,51.47,0.6447,100000
WMT,2023-07-05,Hybrid,BUY,1,51.11,50.78,-0.6325,100000
WMT,2023-07-05,Hybrid,BUY,2,51.11,49.61,-2.922,100000
WMT,2023-07-05,Hybrid,BUY,3,51.11,50.06,-2.0429,100000
WMT,2023-07-05,Hybrid,BUY,5,51.11,50.12,-1.9417,100000
WMT,2023-07-05,Hybrid,BUY,10,51.11,49.98,-2.2073,100000
WMT,2023-07-05,Hybrid,BUY,21,51.11,51.48,0.7273,100000
WMT,2023-07-05,RL,BUY,1,51.11,50.78,-0.6325,100000
WMT,2023-07-05,RL,BUY,2,51.11,49.61,-2.922,100000
WMT,2023-07-05,RL,BUY,3,51.11,50.06,-2.0429,100000
WMT,2023-07-05,RL,BUY,5,51.11,50.12,-1.9417,100000
WMT,2023-07-05,RL,BUY,10,51.11,49.98,-2.2073,100000
WMT,2023-07-05,RL,BUY,21,51.11,51.48,0.7273,100000
WMT,2023-07-06,Hybrid,BUY,1,50.78,49.61,-2.3041,100000
WMT,2023-07-06,Hybrid,BUY,2,50.78,50.06,-1.4194,100000
WMT,2023-07-06,Hybrid,BUY,3,50.78,49.99,-1.5658,100000
WMT,2023-07-06,Hybrid,BUY,5,50.78,49.82,-1.8968,100000
WMT,2023-07-06,Hybrid,BUY,10,50.78,50.9,0.2355,100000
WMT,2023-07-06,Hybrid,BUY,21,50.78,51.18,0.7829,100000
WMT,2023-07-06,RL,BUY,1,50.78,49.61,-2.3041,100000
WMT,2023-07-06,RL,BUY,2,50.78,50.06,-1.4194,100000
WMT,2023-07-06,RL,BUY,3,50.78,49.99,-1.5658,100000
WMT,2023-07-06,RL,BUY,5,50.78,49.82,-1.8968,100000
WMT,2023-07-06,RL,BUY,10,50.78,50.9,0.2355,100000
WMT,2023-07-06,RL,BUY,21,50.78,51.18,0.7829,100000
WMT,2023-07-07,Hybrid,BUY,1,49.61,50.06,0.9056,100000
WMT,2023-07-07,Hybrid,BUY,2,49.61,49.99,0.7557,100000
WMT,2023-07-07,Hybrid,BUY,3,49.61,50.12,1.0098,100000
WMT,2023-07-07,Hybrid,BUY,5,49.61,49.99,0.7623,100000
WMT,2023-07-07,Hybrid,BUY,10,49.61,51.19,3.1793,100000
WMT,2023-07-07,Hybrid,BUY,21,49.61,51.88,4.5606,100000
WMT,2023-07-07,RL,BUY,1,49.61,50.06,0.9056,100000
WMT,2023-07-07,RL,BUY,2,49.61,49.99,0.7557,100000
WMT,2023-07-07,RL,BUY,3,49.61,50.12,1.0098,100000
WMT,2023-07-07,RL,BUY,5,49.61,49.99,0.7623,100000
WMT,2023-07-07,RL,BUY,10,49.61,51.19,3.1793,100000
WMT,2023-07-07,RL,BUY,21,49.61,51.88,4.5606,100000
WMT,2023-07-10,Hybrid,BUY,1,50.06,49.99,-0.1485,100000
WMT,2023-07-10,Hybrid,BUY,2,50.06,50.12,0.1033,100000
WMT,2023-07-10,Hybrid,BUY,3,50.06,49.82,-0.4842,100000
WMT,2023-07-10,Hybrid,BUY,5,50.06,50.05,-0.0194,100000
WMT,2023-07-10,Hybrid,BUY,10,50.06,51.49,2.8538,100000
WMT,2023-07-10,Hybrid,BUY,21,50.06,51.93,3.7255,100000
WMT,2023-07-10,RL,BUY,1,50.06,49.99,-0.1485,100000
WMT,2023-07-10,RL,BUY,2,50.06,50.12,0.1033,100000
WMT,2023-07-10,RL,BUY,3,50.06,49.82,-0.4842,100000
WMT,2023-07-10,RL,BUY,5,50.06,50.05,-0.0194,100000
WMT,2023-07-10,RL,BUY,10,50.06,51.49,2.8538,100000
WMT,2023-07-10,RL,BUY,21,50.06,51.93,3.7255,100000
WMT,2023-07-11,Hybrid,BUY,1,49.99,50.12,0.2522,100000
WMT,2023-07-11,Hybrid,BUY,2,49.99,49.82,-0.3362,100000
WMT,2023-07-11,Hybrid,BUY,3,49.99,49.99,0.0065,100000
WMT,2023-07-11,Hybrid,BUY,5,49.99,49.96,-0.0517,100000
WMT,2023-07-11,Hybrid,BUY,10,49.99,51.45,2.9227,100000
WMT,2023-07-11,Hybrid,BUY,21,49.99,52.01,4.0478,100000
WMT,2023-07-11,RL,BUY,1,49.99,50.12,0.2522,100000
WMT,2023-07-11,RL,BUY,2,49.99,49.82,-0.3362,100000
WMT,2023-07-11,RL,BUY,3,49.99,49.99,0.0065,100000
WMT,2023-07-11,RL,BUY,5,49.99,49.96,-0.0517,100000
WMT,2023-07-11,RL,BUY,10,49.99,51.45,2.9227,100000
WMT,2023-07-11,RL,BUY,21,49.99,52.01,4.0478,100000
WMT,2023-07-12,Hybrid,BUY,1,50.12,49.82,-0.587,100000
WMT,2023-07-12,Hybrid,BUY,2,50.12,49.99,-0.2451,100000
WMT,2023-07-12,Hybrid,BUY,3,50.12,50.05,-0.1226,100000
WMT,2023-07-12,Hybrid,BUY,5,50.12,49.98,-0.2709,100000
WMT,2023-07-12,Hybrid,BUY,10,50.12,51.63,3.0315,100000
WMT,2023-07-12,Hybrid,BUY,21,50.12,51.99,3.7343,100000
WMT,2023-07-12,RL,BUY,1,50.12,49.82,-0.587,100000
WMT,2023-07-12,RL,BUY,2,50.12,49.99,-0.2451,100000
WMT,2023-07-12,RL,BUY,3,50.12,50.05,-0.1226,100000
WMT,2023-07-12,RL,BUY,5,50.12,49.98,-0.2709,100000
WMT,2023-07-12,RL,BUY,10,50.12,51.63,3.0315,100000
WMT,2023-07-12,RL,BUY,21,50.12,51.99,3.7343,100000
WMT,2023-07-13,Hybrid,BUY,1,49.82,49.99,0.3439,100000
WMT,2023-07-13,Hybrid,BUY,2,49.82,50.05,0.4671,100000
WMT,2023-07-13,Hybrid,BUY,3,49.82,49.96,0.2855,100000
WMT,2023-07-13,Hybrid,BUY,5,49.82,50.9,2.1735,100000
WMT,2023-07-13,Hybrid,BUY,10,49.82,51.45,3.2635,100000
WMT,2023-07-13,Hybrid,BUY,21,49.82,52.29,4.9589,100000
WMT,2023-07-13,RL,BUY,1,49.82,49.99,0.3439,100000
WMT,2023-07-13,RL,BUY,2,49.82,50.05,0.4671,100000
WMT,2023-07-13,RL,BUY,3,49.82,49.96,0.2855,100000
WMT,2023-07-13,RL,BUY,5,49.82,50.9,2.1735,100000
WMT,2023-07-13,RL,BUY,10,49.82,51.45,3.2635,100000
WMT,2023-07-13,RL,BUY,21,49.82,52.29,4.9589,100000
WMT,2023-07-14,Hybrid,BUY,1,49.99,50.05,0.1229,100000
WMT,2023-07-14,Hybrid,BUY,2,49.99,49.96,-0.0582,100000
WMT,2023-07-14,Hybrid,BUY,3,49.99,49.98,-0.0259,100000
WMT,2023-07-14,Hybrid,BUY,5,49.99,51.19,2.3988,100000
WMT,2023-07-14,Hybrid,BUY,10,49.99,51.69,3.3945,100000
WMT,2023-07-14,Hybrid,BUY,21,49.99,51.9,3.8205,100000
WMT,2023-07-14,RL,BUY,1,49.99,50.05,0.1229,100000
WMT,2023-07-14,RL,BUY,2,49.99,49.96,-0.0582,100000
WMT,2023-07-14,RL,BUY,3,49.99,49.98,-0.0259,100000
WMT,2023-07-14,RL,BUY,5,49.99,51.19,2.3988,100000
WMT,2023-07-14,RL,BUY,10,49.99,51.69,3.3945,100000
WMT,2023-07-14,RL,BUY,21,49.99,51.9,3.8205,100000
WMT,2023-07-17,Hybrid,BUY,1,50.05,49.96,-0.1808,100000
WMT,2023-07-17,Hybrid,BUY,2,50.05,49.98,-0.1485,100000
WMT,2023-07-17,Hybrid,BUY,3,50.05,50.9,1.6984,100000
WMT,2023-07-17,Hybrid,BUY,5,50.05,51.49,2.8738,100000
WMT,2023-07-17,Hybrid,BUY,10,50.05,51.67,3.2354,100000
WMT,2023-07-17,Hybrid,BUY,21,50.05,51.64,3.1617,100000
WMT,2023-07-17,RL,BUY,1,50.05,49.96,-0.1808,100000
WMT,2023-07-17,RL,BUY,2,50.05,49.98,-0.1485,100000
WMT,2023-07-17,RL,BUY,3,50.05,50.9,1.6984,100000
WMT,2023-07-17,RL,BUY,5,50.05,51.49,2.8738,100000
WMT,2023-07-17,RL,BUY,10,50.05,51.67,3.2354,100000
WMT,2023-07-17,RL,BUY,21,50.05,51.64,3.1617,100000
WMT,2023-07-18,Hybrid,BUY,1,49.96,49.98,0.0324,100000
WMT,2023-07-18,Hybrid,BUY,2,49.96,50.9,1.8827,100000
WMT,2023-07-18,Hybrid,BUY,3,49.96,51.19,2.4584,100000
WMT,2023-07-18,Hybrid,BUY,5,49.96,51.45,2.976,100000
WMT,2023-07-18,Hybrid,BUY,10,49.96,51.43,2.9372,100000
WMT,2023-07-18,Hybrid,BUY,21,49.96,51.66,3.4005,100000
WMT,2023-07-18,RL,BUY,1,49.96,49.98,0.0324,100000
WMT,2023-07-18,RL,BUY,2,49.96,50.9,1.8827,100000
WMT,2023-07-18,RL,BUY,3,49.96,51.19,2.4584,100000
WMT,2023-07-18,RL,BUY,5,49.96,51.45,2.976,100000
WMT,2023-07-18,RL,BUY,10,49.96,51.43,2.9372,100000
WMT,2023-07-18,RL,BUY,21,49.96,51.66,3.4005,100000
WMT,2023-07-19,Hybrid,BUY,1,49.98,50.9,1.8497,100000
WMT,2023-07-19,Hybrid,BUY,2,49.98,51.19,2.4253,100000
WMT,2023-07-19,Hybrid,BUY,3,49.98,51.49,3.0268,100000
WMT,2023-07-19,Hybrid,BUY,5,49.98,51.63,3.3113,100000
WMT,2023-07-19,Hybrid,BUY,10,49.98,51.47,2.975,100000
WMT,2023-07-19,Hybrid,BUY,21,49.98,50.5,1.05,100000
WMT,2023-07-19,RL,BUY,1,49.98,50.9,1.8497,100000
WMT,2023-07-19,RL,BUY,2,49.98,51.19,2.4253,100000
WMT,2023-07-19,RL,BUY,3,49.98,51.49,3.0268,100000
WMT,2023-07-19,RL,BUY,5,49.98,51.63,3.3113,100000
WMT,2023-07-19,RL,BUY,10,49.98,51.47,2.975,100000
WMT,2023-07-19,RL,BUY,21,49.98,50.5,1.05,100000
WMT,2023-07-20,Hybrid,BUY,1,50.9,51.19,0.5651,100000
WMT,2023-07-20,Hybrid,BUY,2,50.9,51.49,1.1557,100000
WMT,2023-07-20,Hybrid,BUY,3,50.9,51.45,1.0731,100000
WMT,2023-07-20,Hybrid,BUY,5,50.9,51.45,1.0668,100000
WMT,2023-07-20,Hybrid,BUY,10,50.9,51.48,1.1303,100000
WMT,2023-07-20,Hybrid,BUY,21,50.9,51.23,0.6423,100000
WMT,2023-07-20,RL,BUY,1,50.9,51.19,0.5651,100000
WMT,2023-07-20,RL,BUY,2,50.9,51.49,1.1557,100000
WMT,2023-07-20,RL,BUY,3,50.9,51.45,1.0731,100000
WMT,2023-07-20,RL,BUY,5,50.9,51.45,1.0668,100000
WMT,2023-07-20,RL,BUY,10,50.9,51.48,1.1303,100000
WMT,2023-07-20,RL,BUY,21,50.9,51.23,0.6423,100000
WMT,2023-07-21,Hybrid,BUY,1,51.19,51.49,0.5872,100000
WMT,2023-07-21,Hybrid,BUY,2,51.19,51.45,0.5052,100000
WMT,2023-07-21,Hybrid,BUY,3,51.19,51.63,0.8651,100000
WMT,2023-07-21,Hybrid,BUY,5,51.19,51.69,0.9724,100000
WMT,2023-07-21,Hybrid,BUY,10,51.19,51.18,-0.0189,100000
WMT,2023-07-21,Hybrid,BUY,21,51.19,51.09,-0.1894,100000
WMT,2023-07-21,RL,BUY,1,51.19,51.49,0.5872,100000
WMT,2023-07-21,RL,BUY,2,51.19,51.45,0.5052,100000
WMT,2023-07-21,RL,BUY,3,51.19,51.63,0.8651,100000
WMT,2023-07-21,RL,BUY,5,51.19,51.69,0.9724,100000
WMT,2023-07-21,RL,BUY,10,51.19,51.18,-0.0189,100000
WMT,2023-07-21,RL,BUY,21,51.19,51.09,-0.1894,100000
WMT,2023-07-24,Hybrid,BUY,1,51.49,51.45,-0.0816,100000
WMT,2023-07-24,Hybrid,BUY,2,51.49,51.63,0.2762,100000
WMT,2023-07-24,Hybrid,BUY,3,51.49,51.45,-0.0879,100000
WMT,2023-07-24,Hybrid,BUY,5,51.49,51.67,0.3515,100000
WMT,2023-07-24,Hybrid,BUY,10,51.49,51.88,0.747,100000
WMT,2023-07-24,Hybrid,BUY,21,51.49,50.93,-1.0872,100000
WMT,2023-07-24,RL,BUY,1,51.49,51.45,-0.0816,100000
WMT,2023-07-24,RL,BUY,2,51.49,51.63,0.2762,100000
WMT,2023-07-24,RL,BUY,3,51.49,51.45,-0.0879,100000
WMT,2023-07-24,RL,BUY,5,51.49,51.67,0.3515,100000
WMT,2023-07-24,RL,BUY,10,51.49,51.88,0.747,100000
WMT,2023-07-24,RL,BUY,21,51.49,50.93,-1.0872,100000
WMT,2023-07-25,Hybrid,BUY,1,51.45,51.63,0.3581,100000
WMT,2023-07-25,Hybrid,BUY,2,51.45,51.45,-0.0063,100000
WMT,2023-07-25,Hybrid,BUY,3,51.45,51.69,0.4649,100000
WMT,2023-07-25,Hybrid,BUY,5,51.45,51.43,-0.0377,100000
WMT,2023-07-25,Hybrid,BUY,10,51.45,51.93,0.9298,100000
WMT,2023-07-25,Hybrid,BUY,21,51.45,51.29,-0.3191,100000
WMT,2023-07-25,RL,BUY,1,51.45,51.63,0.3581,100000
WMT,2023-07-25,RL,BUY,2,51.45,51.45,-0.0063,100000
WMT,2023-07-25,RL,BUY,3,51.45,51.69,0.4649,100000
WMT,2023-07-25,RL,BUY,5,51.45,51.43,-0.0377,100000
WMT,2023-07-25,RL,BUY,10,51.45,51.93,0.9298,100000
WMT,2023-07-25,RL,BUY,21,51.45,51.29,-0.3191,100000
WMT,2023-07-26,Hybrid,BUY,1,51.63,51.45,-0.3631,100000
WMT,2023-07-26,Hybrid,BUY,2,51.63,51.69,0.1064,100000
WMT,2023-07-26,Hybrid,BUY,3,51.63,51.67,0.0751,100000
WMT,2023-07-26,Hybrid,BUY,5,51.63,51.47,-0.3255,100000
WMT,2023-07-26,Hybrid,BUY,10,51.63,52.01,0.7324,100000
WMT,2023-07-26,Hybrid,BUY,21,51.63,50.89,-1.435,100000
WMT,2023-07-26,RL,BUY,1,51.63,51.45,-0.3631,100000
WMT,2023-07-26,RL,BUY,2,51.63,51.69,0.1064,100000
WMT,2023-07-26,RL,BUY,3,51.63,51.67,0.0751,100000
WMT,2023-07-26,RL,BUY,5,51.63,51.47,-0.3255,100000
WMT,2023-07-26,RL,BUY,10,51.63,52.01,0.7324,100000
WMT,2023-07-26,RL,BUY,21,51.63,50.89,-1.435,100000
WMT,2023-07-27,Hybrid,BUY,1,51.45,51.69,0.4712,100000
WMT,2023-07-27,Hybrid,BUY,2,51.45,51.67,0.4398,100000
WMT,2023-07-27,Hybrid,BUY,3,51.45,51.43,-0.0314,100000
WMT,2023-07-27,Hybrid,BUY,5,51.45,51.48,0.0628,100000
WMT,2023-07-27,Hybrid,BUY,10,51.45,51.99,1.0491,100000
WMT,2023-07-27,Hybrid,BUY,21,51.45,51.2,-0.4894,100000
WMT,2023-07-27,RL,BUY,1,51.45,51.69,0.4712,100000
WMT,2023-07-27,RL,BUY,2,51.45,51.67,0.4398,100000
WMT,2023-07-27,RL,BUY,3,51.45,51.43,-0.0314,100000
WMT,2023-07-27,RL,BUY,5,51.45,51.48,0.0628,100000
WMT,2023-07-27,RL,BUY,10,51.45,51.99,1.0491,100000
WMT,2023-07-27,RL,BUY,21,51.45,51.2,-0.4894,100000
WMT,2023-07-28,Hybrid,BUY,1,51.69,51.67,-0.0313,100000
WMT,2023-07-28,Hybrid,BUY,2,51.69,51.43,-0.5003,100000
WMT,2023-07-28,Hybrid,BUY,3,51.69,51.47,-0.4315,100000
WMT,2023-07-28,Hybrid,BUY,5,51.69,51.18,-0.9818,100000
WMT,2023-07-28,Hybrid,BUY,10,51.69,52.29,1.1651,100000
WMT,2023-07-28,Hybrid,BUY,21,51.69,51.49,-0.3913,100000
WMT,2023-07-28,RL,BUY,1,51.69,51.67,-0.0313,100000
WMT,2023-07-28,RL,BUY,2,51.69,51.43,-0.5003,100000
WMT,2023-07-28,RL,BUY,3,51.69,51.47,-0.4315,100000
WMT,2023-07-28,RL,BUY,5,51.69,51.18,-0.9818,100000
WMT,2023-07-28,RL,BUY,10,51.69,52.29,1.1651,100000
WMT,2023-07-28,RL,BUY,21,51.69,51.49,-0.3913,100000
WMT,2023-07-31,Hybrid,BUY,1,51.67,51.43,-0.4692,100000
WMT,2023-07-31,Hybrid,BUY,2,51.67,51.47,-0.4004,100000
WMT,2023-07-31,Hybrid,BUY,3,51.67,51.48,-0.3753,100000
WMT,2023-07-31,Hybrid,BUY,5,51.67,51.88,0.3941,100000
WMT,2023-07-31,Hybrid,BUY,10,51.67,51.9,0.4434,100000
WMT,2023-07-31,Hybrid,BUY,21,51.67,51.92,0.4748,100000
WMT,2023-07-31,RL,BUY,1,51.67,51.43,-0.4692,100000
WMT,2023-07-31,RL,BUY,2,51.67,51.47,-0.4004,100000
WMT,2023-07-31,RL,BUY,3,51.67,51.48,-0.3753,100000
WMT,2023-07-31,RL,BUY,5,51.67,51.88,0.3941,100000
WMT,2023-07-31,RL,BUY,10,51.67,51.9,0.4434,100000
WMT,2023-07-31,RL,BUY,21,51.67,51.92,0.4748,100000
WMT,2023-08-01,Hybrid,BUY,1,51.43,51.47,0.0691,100000
WMT,2023-08-01,Hybrid,BUY,2,51.43,51.48,0.0943,100000
WMT,2023-08-01,Hybrid,BUY,3,51.43,51.18,-0.4839,100000
WMT,2023-08-01,Hybrid,BUY,5,51.43,51.93,0.9679,100000
WMT,2023-08-01,Hybrid,BUY,10,51.43,51.64,0.3997,100000
WMT,2023-08-01,Hybrid,BUY,21,51.43,52.29,1.6737,100000
WMT,2023-08-01,RL,BUY,1,51.43,51.47,0.0691,100000
WMT,2023-08-01,RL,BUY,2,51.43,51.48,0.0943,100000
WMT,2023-08-01,RL,BUY,3,51.43,51.18,-0.4839,100000
WMT,2023-08-01,RL,BUY,5,51.43,51.93,0.9679,100000
WMT,2023-08-01,RL,BUY,10,51.43,51.64,0.3997,100000
WMT,2023-08-01,RL,BUY,21,51.43,52.29,1.6737,100000
WMT,2023-08-02,Hybrid,BUY,1,51.47,51.48,0.0251,100000
WMT,2023-08-02,Hybrid,BUY,2,51.47,51.18,-0.5527,100000
WMT,2023-08-02,Hybrid,BUY,3,51.47,51.88,0.7977,100000
WMT,2023-08-02,Hybrid,BUY,5,51.47,52.01,1.0614,100000
WMT,2023-08-02,Hybrid,BUY,10,51.47,51.66,0.3807,100000
WMT,2023-08-02,Hybrid,BUY,21,51.47,52.75,2.4922,100000
WMT,2023-08-02,RL,BUY,1,51.47,51.48,0.0251,100000
WMT,2023-08-02,RL,BUY,2,51.47,51.18,-0.5527,100000
WMT,2023-08-02,RL,BUY,3,51.47,51.88,0.7977,100000
WMT,2023-08-02,RL,BUY,5,51.47,52.01,1.0614,100000
WMT,2023-08-02,RL,BUY,10,51.47,51.66,0.3807,100000
WMT,2023-08-02,RL,BUY,21,51.47,52.75,2.4922,100000
WMT,2023-08-03,Hybrid,BUY,1,51.48,51.18,-0.5777,100000
WMT,2023-08-03,Hybrid,BUY,2,51.48,51.88,0.7723,100000
WMT,2023-08-03,Hybrid,BUY,3,51.48,51.93,0.8728,100000
WMT,2023-08-03,Hybrid,BUY,5,51.48,51.99,0.9856,100000
WMT,2023-08-03,Hybrid,BUY,10,51.48,50.5,-1.8941,100000
WMT,2023-08-03,Hybrid,BUY,21,51.48,52.41,1.8111,100000
WMT,2023-08-03,RL,BUY,1,51.48,51.18,-0.5777,100000
WMT,2023-08-03,RL,BUY,2,51.48,51.88,0.7723,100000
WMT,2023-08-03,RL,BUY,3,51.48,51.93,0.8728,100000
WMT,2023-08-03,RL,BUY,5,51.48,51.99,0.9856,100000
WMT,2023-08-03,RL,BUY,10,51.48,50.5,-1.8941,100000
WMT,2023-08-03,RL,BUY,21,51.48,52.41,1.8111,100000
WMT,2023-08-04,Hybrid,BUY,1,51.18,51.88,1.3578,100000
WMT,2023-08-04,Hybrid,BUY,2,51.18,51.93,1.4589,100000
WMT,2023-08-04,Hybrid,BUY,3,51.18,52.01,1.6231,100000
WMT,2023-08-04,Hybrid,BUY,5,51.18,52.29,2.1682,100000
WMT,2023-08-04,Hybrid,BUY,10,51.18,51.23,0.0957,100000
WMT,2023-08-04,Hybrid,BUY,21,51.18,51.99,1.5787,100000
WMT,2023-08-04,RL,BUY,1,51.18,51.88,1.3578,100000
WMT,2023-08-04,RL,BUY,2,51.18,51.93,1.4589,100000
WMT,2023-08-04,RL,BUY,3,51.18,52.01,1.6231,100000
WMT,2023-08-04,RL,BUY,5,51.18,52.29,2.1682,100000
WMT,2023-08-04,RL,BUY,10,51.18,51.23,0.0957,100000
WMT,2023-08-04,RL,BUY,21,51.18,51.99,1.5787,100000
WMT,2023-08-07,Hybrid,BUY,1,51.88,51.93,0.0997,100000
WMT,2023-08-07,Hybrid,BUY,2,51.88,52.01,0.2617,100000
WMT,2023-08-07,Hybrid,BUY,3,51.88,51.99,0.2117,100000
WMT,2023-08-07,Hybrid,BUY,5,51.88,51.9,0.0491,100000
WMT,2023-08-07,Hybrid,BUY,10,51.88,51.09,-1.5079,100000
WMT,2023-08-07,Hybrid,BUY,21,51.88,52.38,0.9683,100000
WMT,2023-08-07,RL,BUY,1,51.88,51.93,0.0997,100000
WMT,2023-08-07,RL,BUY,2,51.88,52.01,0.2617,100000
WMT,2023-08-07,RL,BUY,3,51.88,51.99,0.2117,100000
WMT,2023-08-07,RL,BUY,5,51.88,51.9,0.0491,100000
WMT,2023-08-07,RL,BUY,10,51.88,51.09,-1.5079,100000
WMT,2023-08-07,RL,BUY,21,51.88,52.38,0.9683,100000
WMT,2023-08-08,Hybrid,BUY,1,51.93,52.01,0.1618,100000
WMT,2023-08-08,Hybrid,BUY,2,51.93,51.99,0.1119,100000
WMT,2023-08-08,Hybrid,BUY,3,51.93,52.29,0.6991,100000
WMT,2023-08-08,Hybrid,BUY,5,51.93,51.64,-0.5628,100000
WMT,2023-08-08,Hybrid,BUY,10,51.93,50.93,-1.9184,100000
WMT,2023-08-08,Hybrid,BUY,21,51.93,53.03,2.1171,100000
WMT,2023-08-08,RL,BUY,1,51.93,52.01,0.1618,100000
WMT,2023-08-08,RL,BUY,2,51.93,51.99,0.1119,100000
WMT,2023-08-08,RL,BUY,3,51.93,52.29,0.6991,100000
WMT,2023-08-08,RL,BUY,5,51.93,51.64,-0.5628,100000
WMT,2023-08-08,RL,BUY,10,51.93,50.93,-1.9184,100000
WMT,2023-08-08,RL,BUY,21,51.93,53.03,2.1171,100000
WMT,2023-08-09,Hybrid,BUY,1,52.01,51.99,-0.0499,100000
WMT,2023-08-09,Hybrid,BUY,2,52.01,52.29,0.5364,100000
WMT,2023-08-09,Hybrid,BUY,3,52.01,51.9,-0.212,100000
WMT,2023-08-09,Hybrid,BUY,5,52.01,51.66,-0.6736,100000
WMT,2023-08-09,Hybrid,BUY,10,52.01,51.29,-1.397,100000
WMT,2023-08-09,Hybrid,BUY,21,52.01,53.13,2.1392,100000
WMT,2023-08-09,RL,BUY,1,52.01,51.99,-0.0499,100000
WMT,2023-08-09,RL,BUY,2,52.01,52.29,0.5364,100000
WMT,2023-08-09,RL,BUY,3,52.01,51.9,-0.212,100000
WMT,2023-08-09,RL,BUY,5,52.01,51.66,-0.6736,100000
WMT,2023-08-09,RL,BUY,10,52.01,51.29,-1.397,100000
WMT,2023-08-09,RL,BUY,21,52.01,53.13,2.1392,100000
WMT,2023-08-10,Hybrid,BUY,1,51.99,52.29,0.5866,100000
WMT,2023-08-10,Hybrid,BUY,2,51.99,51.9,-0.1622,100000
WMT,2023-08-10,Hybrid,BUY,3,51.99,51.64,-0.6739,100000
WMT,2023-08-10,Hybrid,BUY,5,51.99,50.5,-2.8516,100000
WMT,2023-08-10,Hybrid,BUY,10,51.99,50.89,-2.1028,100000
WMT,2023-08-10,Hybrid,BUY,21,51.99,53.31,2.5459,100000
WMT,2023-08-10,RL,BUY,1,51.99,52.29,0.5866,100000
WMT,2023-08-10,RL,BUY,2,51.99,51.9,-0.1622,100000
WMT,2023-08-10,RL,BUY,3,51.99,51.64,-0.6739,100000
WMT,2023-08-10,RL,BUY,5,51.99,50.5,-2.8516,100000
WMT,2023-08-10,RL,BUY,10,51.99,50.89,-2.1028,100000
WMT,2023-08-10,RL,BUY,21,51.99,53.31,2.5459,100000
WMT,2023-08-11,Hybrid,BUY,1,52.29,51.9,-0.7444,100000
WMT,2023-08-11,Hybrid,BUY,2,52.29,51.64,-1.2531,100000
WMT,2023-08-11,Hybrid,BUY,3,52.29,51.66,-1.2035,100000
WMT,2023-08-11,Hybrid,BUY,5,52.29,51.23,-2.0285,100000
WMT,2023-08-11,Hybrid,BUY,10,52.29,51.2,-2.0968,100000
WMT,2023-08-11,Hybrid,BUY,21,52.29,53.37,2.0595,100000
WMT,2023-08-11,RL,BUY,1,52.29,51.9,-0.7444,100000
WMT,2023-08-11,RL,BUY,2,52.29,51.64,-1.2531,100000
WMT,2023-08-11,RL,BUY,3,52.29,51.66,-1.2035,100000
WMT,2023-08-11,RL,BUY,5,52.29,51.23,-2.0285,100000
